Source.Name	Name	Mobile Number	Review Count	Rating	Catagory	Address	Website	Email Id	PlusCode	Closing Hours	latitude	latitude_1	Instagram Profile	Facebook Profile	Linkedin Profile	Twitter Profile	Images Folder
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Cidodol	217231549	9 reviews	2.6	Pawn shop in South Jakarta	Jl. Panjang Cidodol No.18, RT.5/RW.13, 13, Grogol Sel., Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-6163786399999999	1068763123	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Pancoran Barat	217981731	6 reviews	3.2	Pawn shop in South Jakarta	Jl. Pancoran Barat Viii No. 13, Kel. Pancoran, Kec. Pancoran, RT.8/RW.9, Pancoran, South Jakarta City, Jakarta 12320				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-61874027	1068649452	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Prioritasdana	87786677755	20 reviews	4.8	Pawn shop in North Jakarta	Pasar mobil kemayoran blok S no. 1, RW.10, Pademangan Tim., Kec. Kemayoran, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410	https://prioritasdana.co.id/			Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–5.00 pm Sunday Closed	-61577616	1.068677332E+016	https://www.instagram.com/gadaimobiljkt/				
PAWN SHOP JAWA TENGAH & JAKARTA	Gadai Mobil	87889800600				Ps. Mobil Kemayoran, Jl. Industri Raya No.55 Blok S, Pademangan Tim., Kec. Kemayoran, Jkt Utara, Daerah Khusus Ibukota Jakarta 10620	https://gadaimobil.co.id/			Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–5.00 pm Sunday Closed	-6152035	1.06844204E+016		https://www.facebook.com/pusatgadaimobil	https://www.linkedin.com/company/gadaimobil/		
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Mangga Besar	216457103	5 reviews	4.8	Pawn shop in West Jakarta	Jl. Buni No.40, RT.2/RW.1, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-61451503	1068200943	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian Upc Cempaka Baru	214205590	5 reviews	4	Pawn shop in Central Jakarta	Jl. Remaja 3 No.10, RT.6/RW.8, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640				Monday 8.00 am–12.00 pm, 1.00–4.00 pm Tuesday 8.00 am–12.00 pm, 1.00–4.00 pm Wednesday 8.00 am–12.00 pm, 1.00–4.00 pm Thursday 8.00 am–12.00 pm, 1.00–4.00 pm Friday 8.00 am–12.00 pm, 1.00–4.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-61659311	1068639972	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian Unit Pademangan	216457103	12 reviews	4.3	Pawn shop in North Jakarta	Jl. Pademangan III Gg. 4, RT.3/RW.8, Pademangan Tim., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-61408676	1068395123	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Apron		27 reviews	4.9	Pawn shop in Central Jakarta	Lantai Dasar Blok Apron Nomor A/103, Kemayoran, RT.12/RW.7, Kebon Kosong, Kemayoran, Central Jakarta City, Jakarta 10630				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-6159262099999999	1.068538299E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Otista Raya	2122081834	13 reviews	5	Pawn shop in East Jakarta	Jl. Otto Iskandardinata No.68A, RT.9/RW.4, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-62325034	1068671827	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Ptc	2171079688	3 reviews	1	Pawn shop in South Jakarta	Jl. Tebet Timur Dalam I H No.90 3, RT.3/RW.4, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 13220				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-62304067	1068543291	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Krendang	2163851161	12 reviews	4.3	Pawn shop in West Jakarta	Jl . Krendang Utara No. 19, Cibubur, RT.8/RW.1, Jembatan Lima, Tambora, West Jakarta City, Jakarta 11260				Monday 9.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-61484102	1068016446	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Fatmawatideplu	2175908491	1 review	5	Pawn shop in South Jakarta	Jl. RS. Fatmawati Raya No.17, RT.1/RW.2, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-6267805399999999	1067971468	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Karanganyar	2162307915	3 reviews	3.7	Pawn shop in Central Jakarta	Jl. D Jl. Taruna Raya No.73 11, RT.11/RW.1, Utan Panjang, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10650				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-6162638299999999	1.068565475E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Sekolah BPKB	85932241894	181 reviews	5	Pawn shop in South Jakarta	Apartemen, Kalibata City, Lobby Tower damar, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740	https://maps.app.goo.gl/uZ2gitpuAELg4XMz5			Monday 9.00 am–5.00 pm Tuesday 9.00 am–5.00 pm Wednesday 9.00 am–5.00 pm Thursday 9.00 am–5.00 pm Friday 9.00 am–5.00 pm Saturday 9.00 am–5.00 pm Sunday 9.00 am–5.00 pm	-62575503	1068526547					
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian Serdang Baru	2134173634	4 reviews	4.8	Pawn shop in Central Jakarta	Jl. Howitzer Lanjutan No.19 11, RT.11/RW.1, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10650				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-6160983	1.068652047E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH & JAKARTA	Pegadaian UPC Kahfi Kemenyan	217819223				Jl. M. Kahfi I No.13, RT. 007/01, Cipedak, Jagakarsa, RT.14/RW.5, South Cipete, Cilandak, South Jakarta City, Jakarta 12410					-62716448	1.068030892E+016					
PAWN SHOP JAWA TENGAH	Raja Gadai Boyolali	85175020103	5 reviews	5	Pawn shop in Boyolali, Central Java	Jl. Raya Boyolali-Semarang Jl. Pandanaran No.179, RT.01/RW.06, Pambraman, Banaran, Kec. Boyolali, Kabupaten Boyolali, Jawa Tengah 57313	http://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-75304333	1.106015746E+016					
PAWN SHOP JAWA TENGAH	Raja Gadai Uungaran	85175020107	22 reviews	4.9	Pawn shop in Central Java	Jl. Diponegoro B Ruko A1, RT.02/RW.04, Sembungan, Ungaran, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50511				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-71318486	1.104036975E+016					
PAWN SHOP JAWA TENGAH	Raja Gadai Poncol	85179684058	33 reviews	5	Pawn shop in Pekalongan, Central Java	Jl. Seruni No.RT 04, RW.01, Poncol, Kec. Pekalongan Tim., Kota Pekalongan, Jawa Tengah 51122	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-68865469	1096811454					
PAWN SHOP JAWA TENGAH	Gadai Sakti Pabelan	81128001705	15 reviews	5	Pawn shop in Central Java	Jl. Salatiga-Bringin, Karangrejo, Pabelan, Kec. Pabelan, Kabupaten Semarang, Jawa Tengah 50771	http://wa.me/6281128001705			Monday 9.00 am–4.00 pm Tuesday 9.00 am–4.00 pm Wednesday 9.00 am–4.00 pm Thursday 9.00 am–4.00 pm Friday 9.00 am–4.00 pm Saturday 9.00 am–3.00 pm Sunday Closed	-7285009499999999	1.105150543E+016	https://www.instagram.com/gadaisaktiofficial/				
PAWN SHOP JAWA TENGAH	Gadai Sakti Magelang		40 reviews	5	Pawn shop in Mertoyudan, Central Java	Jl. Mayjen Bambang Soegeng, Jarangan, Sumberrejo, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah 56172				Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.30 pm Friday 8.30 am–4.30 pm Saturday 8.30 am–3.30 pm Sunday Closed	-7518060499999999	1102262722					
PAWN SHOP JAWA TENGAH	Gadai Sakti Ungaran (Terima Gadai Elektronik & Motor)	81128001688	198 reviews	5	Pawn shop in Central Java	Ruko Ungaran Square, Sembungan, Jl. Diponegoro No.745, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50517	https://wa.me/6281128001688			Monday 8.30 am–9.00 pm Tuesday 8.30 am–9.00 pm Wednesday 8.30 am–9.00 pm Thursday 8.30 am–9.00 pm Friday 8.30 am–9.00 pm Saturday 8.30 am–7.00 pm Sunday Closed	-71332451	1.104036231E+016	https://www.instagram.com/gadaisaktiungaran				
PAWN SHOP JAWA TENGAH	Raja Gadai Landungsari	85183341349	19 reviews	5	Pawn shop in Pekalongan, Central Java	Jl. HosCokroaminoto 97 ke, Landungsari, Kec. Pekalongan Tim., Kota Pekalongan, Jawa Tengah 51129	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-6.9063116E+016	1096778415					
PAWN SHOP JAWA TENGAH	Gadai Sakti Gajahmungkur	81128503299	8 reviews	4.5	Pawn shop in Semarang, Central Java	Jl. Menoreh Raya, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50235	https://gadaisakti.id/			Monday 8.30 am–8.00 pm Tuesday 8.30 am–8.00 pm Wednesday 8.30 am–8.00 pm Thursday 8.30 am–8.00 pm Friday 8.30 am–8.00 pm Saturday 8.30 am–8.00 pm Sunday Closed	-70183031	1103893728	https://www.instagram.com/gadaisaktiofficial/				
PAWN SHOP JAWA TENGAH	Raja Gadai Sampangan	85183310452	39 reviews	5	Pawn shop in Semarang, Central Java	Jl. Menoreh Raya No.16, RT.002/RW.07, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-70139315	1103901537					
PAWN SHOP JAWA TENGAH	Raja Gadai Magelang	85183184634	21 reviews	4.8	Pawn shop in Magelang, Central Java	UTARA, Jl. Semarang - Yogyakarta No.367, RT.001/RW.011, Kramat Sel., Kec. Magelang Utara, Kota Magelang, Jawa Tengah 56115	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7454450099999999	1.102231847E+016					
PAWN SHOP JAWA TENGAH	Raja Gadai Banyurip	85173272057	46 reviews	5	Pawn shop in Pekalongan, Central Java	Jl. Gatot Subroto, RT.03/RW.07, Banyurip Alit, Kec. Pekalongan Sel., Kota Pekalongan, Jawa Tengah 51131	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-6.9168393E+016	1096584834					
PAWN SHOP JAWA TENGAH	Raja Gadai Kedungmundu	85173302850	109 reviews	5	Pawn shop in Semarang, Central Java	Jl. Kedungmundu No.36, RT.001/RW.005, Kedungmundu, Kec. Tembalang, Kota Semarang, Jawa Tengah 50273	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-70241794	1104614816					
PAWN SHOP JAWA TENGAH	Raja gadai Salatiga	85183099348	27 reviews	4.6	Pawn shop in Salatiga, Central Java	Jl. Jend. Sudirman No.246, RT.001/RW.01, Gendongan, Kec. Tingkir, Kota Salatiga, Jawa Tengah 50743	https://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-73404983	1.105090461E+016					
PAWN SHOP JAWA TENGAH	Sinar Gadai Pratama Cab. Tentara Pelajar	81356268899	9 reviews	4.6	Pawn shop in Semarang, Central Java	Jl. Tentara Pelajar No.83, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–3.00 pm Sunday 8.00 am–3.00 pm	-7009919999999999	1104383905	https://www.instagram.com/sinargadaipratama.smg/				
PAWN SHOP JAWA TENGAH	Raja Gadai Ambarawa	85183191486	33 reviews	5	Pawn shop in Ambarawa, Central Java	Jl. Jend. Sudirman No.A220, RT.001/RW.04, Jagalan, Kupang, Kec. Ambarawa, Kabupaten Semarang, Jawa Tengah 50612				Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7255681900000001	1.104071102E+016					
PAWN SHOP JAWA TENGAH	Raja Gadai Kaligentong	85179885260	5 reviews	5	Pawn shop in Central Java	Dusun 2, Kaligentong, Ampel, Boyolali Regency, Central Java 57352	http://rajagadai.id/			Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm	-7450891699999999	1.105424397E+016					
PAWN SHOP JAWA TENGAH	Gadai Sakti Salatiga	8112892297	65 reviews	4.8	Pawn shop in Salatiga, Central Java	Jl. Pemotongan No.100, Kalicacing, Kec. Sidomukti, Kota Salatiga, Jawa Tengah 50724				Monday 8.30 am–8.00 pm Tuesday 8.30 am–8.00 pm Wednesday 8.30 am–8.00 pm Thursday 8.30 am–8.00 pm Friday 8.30 am–8.00 pm Saturday 8.30 am–7.00 pm Sunday Closed	-73272127	1105018772		https://www.facebook.com/dianvitaag/			
PAWN SHOP JAWA TENGAH	Gadai Sakti Manyaran	81128001698	44 reviews	5	Pawn shop in Semarang, Central Java	Jl. Abdulrahman Saleh No.174, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50183	http://wa.me/6281128001698			Monday 8.30 am–8.00 pm Tuesday 8.30 am–8.00 pm Wednesday 8.30 am–8.00 pm Thursday 8.30 am–8.00 pm Friday 8.30 am–8.00 pm Saturday 8.30 am–7.00 pm Sunday Closed	-6.99917E+016	1103788282	https://www.instagram.com/gadaisaktiofficial/	https://www.facebook.com/profile.php?id=100092610565665&mibextid=ZbWKwL			
PAWN SHOP JAWA TENGAH	ESIS ELEKTRONIK		90 reviews	4.3	Electronics store in Semarang, Central Java	Jl. Klipang Blk. W1A No.12, Sendangmulyo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272				Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday 8.00 am–8.00 pm	-7.0495565E+016	1104786776					
PAWN SHOP JAWA TENGAH	Sobat Gadai Indonesia	81808039999	54 reviews	5	Pawn shop in Semarang, Central Java	Jl. MT. Haryono No.613, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50136				Monday 11.00 am–7.00 pm Tuesday 11.00 am–7.00 pm Wednesday 11.00 am–7.00 pm Thursday 11.00 am–7.00 pm Friday 11.00 am–7.00 pm Saturday 11.00 am–7.00 pm Sunday Closed	-69937045	1104318459	https://www.instagram.com/sobat.gadai	https://www.facebook.com/profile.php?id=100082494583672&mibextid=ZbWKwL			
PAWN SHOP JAWA TENGAH	Pegadaian Kendal	294381144	17 reviews	4.3	Pawn shop in Sijeruk, Central Java	Jl. Karangkembang No.4, Patukangan, Kec. Kendal, Kabupaten Kendal, Jawa Tengah 51311				Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed	-69223281	1.102063394E+016	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH	Pegadaian Poncol	243541519	151 reviews	4.3	Pawn shop in Semarang, Central Java	Jl. Imam Bonjol No.24-26, Pandansari, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50139				Monday 7.30 am–8.30 pm Tuesday 7.30 am–8.30 pm Wednesday 7.30 am–8.30 pm Thursday 7.30 am–8.30 pm Friday 7.30 am–8.30 pm Saturday 7.30 am–8.30 pm Sunday 10.00 am–3.00 pm	-69708787	1104208251	https://www.instagram.com/pegadaian_id/	https://www.facebook.com/PegadaianPersero			
PAWN SHOP JAWA TENGAH	PUSAT GADAI INDONESIA(PGI) CABANG PEKALONGAN TIMUR	81119278324	3 reviews	5	Pawn shop in Pekalongan, Central Java	Jl. Hos Cokroaminoto, RT.04/RW.014, Kuripan Lor, Kec. Pekalongan Sel., Kota Pekalongan, Jawa Tengah 51129				Monday 8.00 am–7.00 pm Tuesday 8.00 am–7.00 pm Wednesday 8.00 am–7.00 pm Thursday 8.00 am–7.00 pm Friday Closed Saturday Closed Sunday Closed	-6.9070657E+016	1.096777722E+016					
PAWN SHOP JAWA TENGAH	Sinar Gadai Pratama	2476630797	124 reviews	4.8	Pawn shop in Semarang, Central Java	Jl. Pamularsih Raya No.5F, Bongsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50141				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–3.00 pm Sunday 8.00 am–3.00 pm	-6.9920413E+016	1.103981291E+016	https://www.instagram.com/sinargadaipratama.smg/	https://www.facebook.com/SinarGadaiPratama/	https://id.linkedin.com/in/sinar-gadai-pratama-533608206		
PAWN SHOP JAWA TENGAH	Sinar Gadai Pratama Cab. Pedurungan	81388989696	12 reviews	4.8	Pawn shop in Semarang, Central Java	Jl. Fatmawati No.31A, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192	https://www.instagram.com/sinargadaipratama.smg/			Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–3.00 pm Sunday 8.00 am–3.00 pm	-70138744	1.104718775E+016	https://www.instagram.com/sinargadaipratama.smg/				
PAWN SHOP JAWA TENGAH	Gadai Sakti Sendangmulyo NSC	81128001710	8 reviews	5	Pawn shop in Central Java	Jl. Raya Sendangmulyo No.7A, Mangunharjo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272				Monday 8.30 am–4.30 pm Tuesday 8.30 am–4.30 pm Wednesday 8.30 am–4.30 pm Thursday 8.30 am–4.30 pm Friday 8.30 am–4.30 pm Saturday 8.30 am–3.30 pm Sunday Closed	-70461417	110468544					
PAWN SHOP JAWA TENGAH	Sinar Gadai Pratama Cab. Banyumanik	82298738989	2 reviews	5	Pawn shop in Semarang, Central Java	Jl. Sukun Raya No.21, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263				Monday 8.00 am–4.00 pm Tuesday 8.00 am–4.00 pm Wednesday 8.00 am–4.00 pm Thursday 8.00 am–4.00 pm Friday 8.00 am–4.00 pm Saturday 8.00 am–3.00 pm Sunday 8.00 am–3.00 pm	-70649814	1.104139551E+016	https://www.instagram.com/sinargadaipratama.smg/				
